Dec(J2000) deg,Types,RUN,DCG,imag,e_imag,J,eJ,H,eH,Ks,eKs,IRAC1,e_IRAC1,IRAC2,e_IRAC2,IRAC3,e_IRAC3,IRAC4,e_IRAC4,WISE1,e_WISE1,WISE2,e_WISE2,WISE3,e_WISE3,WISE4,e_WISE4,VmagLGGS,e_VmagLGGS,BmagLGGS,RmagLGSS,ImagLGSS,Flux_imag,Flambda_imag,err_Flambda_imag,lambda_imag,err_lambda_imag,err_Flambda_prime_imag,Flux_J,Flambda_J,err_Flambda_J,lambda_J,err_lambda_J,err_Flambda_prime_J,Flux_H,Flambda_H,err_Flambda_H,lambda_H,err_lambda_H,err_Flambda_prime_H,Flux_Ks,Flambda_Ks,err_Flambda_Ks,lambda_Ks,err_lambda_Ks,err_Flambda_prime_Ks,Flux_IRAC1,Flambda_IRAC1,err_Flambda_IRAC1,lambda_IRAC1,err_lambda_IRAC1,err_Flambda_prime_IRAC1,Flux_IRAC2,Flambda_IRAC2,err_Flambda_IRAC2,lambda_IRAC2,err_lambda_IRAC2,err_Flambda_prime_IRAC2,Flux_IRAC3,Flambda_IRAC3,err_Flambda_IRAC3,lambda_IRAC3,err_lambda_IRAC3,err_Flambda_prime_IRAC3,Flux_IRAC4,Flambda_IRAC4,err_Flambda_IRAC4,lambda_IRAC4,err_lambda_IRAC4,err_Flambda_prime_IRAC4,Flux_WISE1,Flambda_WISE1,err_Flambda_WISE1,lambda_WISE1,err_lambda_WISE1,err_Flambda_prime_WISE1,Flux_WISE2,Flambda_WISE2,err_Flambda_WISE2,lambda_WISE2,err_lambda_WISE2,err_Flambda_prime_WISE2,Flux_WISE3,Flambda_WISE3,err_Flambda_WISE3,lambda_WISE3,err_lambda_WISE3,err_Flambda_prime_WISE3,Flux_WISE4,Flambda_WISE4,err_Flambda_WISE4,lambda_WISE4,err_lambda_WISE4,err_Flambda_prime_WISE4,f_scale_c,f_scale_o,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
-14.759347,C,C,0.107011093,20.043,0.02,17.17,89.99,16.47,89.99,16.11,89.99,15.84,0.07,15.8,0.05,15.58,0.06,15.33,0.09,16.006,0.078,15.913,0.178,12.367,89.99,8.594,89.99,89.99,89.99,89.99,89.99,89.99,3.66083891637635e-05,1.46433556655054e-16,2.5641491994011e-17,0.75,0.12533,0.070077290133014,0.0002160171923287,5.18441261589012e-16,89.99,1.25,0.214914,89.99,0.0002953248259201,5.33719564915961e-16,89.99,1.66,0.260965,89.99,0.0002398448817483,3.28554632531964e-16,89.99,2.19,0.278455,89.99,0.000129584106694,1.07986755578342e-16,2.53160250256136e-17,3.6,0.743171,0.0914687154373954,8.6009827590378e-05,5.7339885060252e-17,1.40123643295174e-17,4.5,1.009682,0.0949508508082459,6.74058889191133e-05,3.4865114958162e-17,9.199515244087349e-18,5.8,1.391189,0.101699028291126,4.78899845353787e-05,1.7958744200767e-17,7.00206273248948e-18,8,2.831177,0.142982656586302,0.000122550977106,1.09160609061196e-16,2.4012566084907998e-17,3.368,0.635793,0.0863508042704559,7.40952376749507e-05,4.81346281994049e-17,1.49690626094643e-17,4.618,1.107319,0.117597139409209,0.0003580163926977,8.88966378160241e-17,89.99,12.082,6.275804,89.99,0.0030532481089278,4.12712639757754e-16,89.99,22.194,4.739734,89.99,5.7e-16,89.99,1.0600000000000023,0.24566,1.7605971723030485,9.037209319999999,1089455059.215228,5.352681217480483,225258.51538788574
-14.832311,C,C,0.10475926,20.456,0.057,17.36,89.99,16.74,89.99,16.419999999999998,89.99,15.99,0.03,16.01,0.03,15.81,0.06,15.81,0.11,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,2.50253764714998e-05,1.00101505885999e-16,1.90099433111238e-17,0.75,0.12533,0.0755128977443764,0.0001813377893602,4.35210694464612e-16,89.99,1.25,0.214914,89.99,0.0002303031916375,4.1621058729684e-16,89.99,1.66,0.260965,89.99,0.0001802729041351,2.46949183746763e-16,89.99,2.19,0.278455,89.99,0.0001128630387674,9.40525323062227e-17,2.05444955228268e-17,3.6,0.743171,0.0858028608283608,7.08839771829274e-05,4.7255984788618303e-17,1.11700756470949e-17,4.5,1.009682,0.0921497855475444,5.45378283049282e-05,2.82092215370318e-17,7.4432900584201e-18,5.8,1.391189,0.101699028291126,3.07783048433899e-05,1.1541864316271201e-17,4.59247462858441e-18,8,2.831177,0.145475211689512,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,4.7e-16,89.99,0.9400000000000013,0.20899000000000023,1.6180427804022688,9.13614498,1368185489.0698082,5.315099183333152,206585.18971983847
-14.726998,C,C,0.108704874,19.733,0.019,16.672,89.99,16.0,89.99,15.3476,89.99,15.18,0.07,15.1,0.09,14.91,0.08,14.54,0.07,15.375,0.049,15.598,0.153,12.39,89.99,8.903,89.99,89.99,89.99,89.99,89.99,89.99,4.87057930979903e-05,1.9482317239196099e-16,3.40369070380249e-17,0.75,0.12533,0.0699294334569327,0.0003417340999561,8.20161839894825e-16,89.99,1.25,0.214914,89.99,0.0004553024178883,8.22835694978977e-16,89.99,1.66,0.260965,89.99,0.0004544964078881,6.22597819024811e-16,89.99,2.19,0.278455,89.99,0.000237986180632,1.98321817193411e-16,4.64938506607057e-17,3.6,0.743171,0.0914687154373954,0.0001638883478322,1.09258898554838e-16,2.8448152172562104e-17,4.5,1.009682,0.100499359049026,0.0001249389467159,6.46235931289461e-17,1.7568581170034102e-17,5.8,1.391189,0.104439367847696,9.9139037179651e-05,3.7177138942369104e-17,1.41978424778163e-17,8,2.831177,0.140475713293021,0.0002191375380982,1.95193769089904e-16,4.06734320876353e-17,3.368,0.635793,0.0822016035473396,9.9035362473782e-05,6.433652824195451e-17,1.9364216688293502e-17,4.618,1.107319,0.114271701603414,0.000350512017337,8.703327694183561e-17,89.99,12.082,6.275804,89.99,0.0022970058263574,3.10490108996683e-16,89.99,22.194,4.739734,89.99,9.7e-16,89.99,1.0759999999999987,0.3528543999999999,2.253483590723537,8.7479988288,559756091.9497529,5.327518288427334,212577.9861325604
-14.689795,C,C,0.113409994,19.841,0.012,17.060000000000002,89.99,16.43,89.99,16.04,89.99,15.68,0.06,15.92,0.03,15.54,0.08,15.17,0.08,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,21.892,0.018,24.669,20.471,19.277,4.40941138952158e-05,1.76376455580863e-16,3.03202885573876e-17,0.75,0.12533,0.0688930248512545,0.000239049762779,5.73719430669787e-16,89.99,1.25,0.214914,89.99,0.0003064078987886,5.53749214678336e-16,89.99,1.66,0.260965,89.99,0.0002558176205697,3.50435096670826e-16,89.99,2.19,0.278455,89.99,0.0001501591285546,1.25132607128841e-16,2.88351061190222e-17,3.6,0.743171,0.0900591664592731,7.70101691154198e-05,5.13401127436132e-17,1.21354564007449e-17,4.5,1.009682,0.0921497855475444,6.99355251470527e-05,3.61735474898548e-17,9.83414685741047e-18,5.8,1.391189,0.104439367847696,5.5493829666216e-05,2.0810186124831e-17,8.03059099628717e-18,8,2.831177,0.141730993837832,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,6.5e-16,89.99,1.0200000000000031,0.2525900000000001,1.7889162125599156,9.018512179999998,1043547399.1126463,5.353965822568257,225925.79676548034
-14.9064,C,C,0.106816043,20.423,0.012,17.76,89.99,17.09,89.99,16.7,89.99,16.27,0.05,16.22,0.05,16.02,0.1,15.71,0.13,16.133,0.087,16.542,0.34,11.663,89.99,8.896,0.526,89.99,89.99,89.99,89.99,89.99,2.57976781097562e-05,1.03190712439025e-16,1.7739171406351302e-17,0.75,0.12533,0.0688930248512545,0.0001254550988773,3.01092237305756e-16,89.99,1.25,0.214914,89.99,0.0001668399137423,3.01517916401761e-16,89.99,1.66,0.260965,89.99,0.000139293373044,1.90812839786355e-16,89.99,2.19,0.278455,89.99,8.72070788305255e-05,7.26725656921046e-17,1.64557133466107e-17,3.6,0.743171,0.0886450277393358,5.84181873401626e-05,3.89454582267751e-17,9.51724875416366e-18,4.5,1.009682,0.0949508508082459,4.49467030161263e-05,2.32482946635136e-17,6.5062717528575794e-18,5.8,1.391189,0.107162524596124,3.37477401750251e-05,1.26554025656344e-17,5.1367915171086395e-18,8,2.831177,0.14795354281793,0.0001090226610693,9.71104463206715e-17,2.17114334362226e-17,3.368,0.635793,0.0876304684655516,4.15135903501978e-05,2.69685515484178e-17,1.0134329665422901e-17,4.618,1.107319,0.138550014346002,0.0006847040747104,1.70014254604473e-16,89.99,12.082,6.275804,89.99,0.0023118630126515,3.12498379650117e-16,1.32486578740121e-16,22.194,4.739734,0.153497561178833,3.5e-16,89.99,1.0600000000000023,0.14375000000000004,1.3923550682035843,9.3121625,2051929805.9398005,5.103742074925796,126981.97423514436
-14.764064,C,C,0.118907332,20.448,0.028,18.0,89.99,17.41,89.99,16.95,89.99,16.55,0.04,16.54,0.04,16.12,0.1,15.43,0.11,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,2.52104512630906e-05,1.00841805052362e-16,1.7980766119536602e-17,0.75,0.12533,0.0712583348554912,0.0001005746007101,2.4137904170434297e-16,89.99,1.25,0.214914,89.99,0.0001242510182876,2.24550033049904e-16,89.99,1.66,0.260965,89.99,0.0001106446591188,1.51568026190222e-16,89.99,2.19,0.278455,89.99,6.73832166952575e-05,5.61526805793812e-17,1.24903994945088e-17,3.6,0.743171,0.0872262692898822,4.35058919698492e-05,2.90039279798994e-17,6.97178373892302e-18,4.5,1.009682,0.0935525764246954,4.09918803440181e-05,2.12026967296645e-17,5.9337903624012795e-18,5.8,1.391189,0.107162524596127,4.36761849928523e-05,1.63785693723196e-17,6.5169856648590195e-18,8,2.831177,0.145475211689508,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,2.7e-16,89.99,1.0500000000000007,0.09250000000000003,1.2373711899353526,9.465815000000001,2922907017.8204603,5.020321843384329,104790.48330728147
-14.878673,C,C,0.107173322,20.453,0.035,17.425,89.99,16.429,89.99,15.44234,89.99,15.05,0.04,15.28,0.04,15.08,0.03,14.84,0.07,15.512,0.058,15.405,0.124,12.343,89.99,9.002,89.99,89.99,89.99,89.99,89.99,89.99,2.50946197611571e-05,1.0037847904462799e-16,1.81792117448425e-17,0.75,0.12533,0.0722891208589509,0.0001708001772548,4.09920425411698e-16,89.99,1.25,0.214914,89.99,0.0003066902408961,5.54259471499005e-16,89.99,1.66,0.260965,89.99,0.0003524767335227,4.82844840442168e-16,89.99,2.19,0.278455,89.99,0.0002682574174134,2.23547847844518e-16,4.9725176018417305e-17,3.6,0.743171,0.087226269289884,0.0001388507011416,9.25671340944651e-17,2.22507117203487e-17,4.5,1.009682,0.0935525764246989,0.0001068311344796,5.5257483351565203e-17,1.39171592840775e-17,5.8,1.391189,0.0975558226919659,7.52046504144677e-05,2.82017439054254e-17,1.07701649174682e-17,8,2.831177,0.140475713293021,0.0001931598138776,1.7205446604308099e-16,3.64711841374157e-17,3.368,0.635793,0.0834935338451253,0.000118301512032,7.68524331087663e-17,2.22398060562888e-17,4.618,1.107319,0.110382020581923,0.000366018395074,9.088356110099411e-17,89.99,12.082,6.275804,89.99,0.0020968245694011,2.8343127458787497e-16,89.99,22.194,4.739734,89.99,7.7e-16,89.99,1.0759999999999987,0.3428119599999999,2.2019728505986427,8.775093331919999,595790167.8719575,5.3283711137283785,212995.836256947
-14.850516,C,C,0.117682939,19.436,0.015,16.724,89.99,16.08,89.99,15.613499999999998,89.99,15.24,0.05,15.18,0.04,14.98,0.06,14.8,0.04,15.487,0.055,15.577,0.131,12.286,89.99,8.8,89.99,89.99,89.99,89.99,89.99,89.99,6.402957505448e-05,2.5611830021792003e-16,4.43357852230567e-17,0.75,0.12533,0.0693375028560208,0.0003257529197808,7.81807007474073e-16,89.99,1.25,0.214914,89.99,0.0004229606420379,7.64386702478179e-16,89.99,1.66,0.260965,89.99,0.0003756042131723,5.14526319414138e-16,89.99,2.19,0.278455,89.99,0.0002251913680055,1.87659473337999e-16,4.24929334834473e-17,3.6,0.743171,0.0886450277393358,0.000152246766321,1.01497844214043e-16,2.4397420250030002e-17,4.5,1.009682,0.0935525764246972,0.0001171380096262,6.05886256687363e-17,1.5986925215267502e-17,5.8,1.391189,0.101699028291126,7.80269618066701e-05,2.92601106775013e-17,1.08232308167895e-17,8,2.831177,0.136687954220367,0.0001976590839313,1.7606212939249199e-16,3.71094325927276e-17,3.368,0.635793,0.0830633172943589,0.0001009695208807,6.55930191949756e-17,1.91651808368174e-17,4.618,1.107319,0.11132410364355,0.0003857473154904,9.57823163773691e-17,89.99,12.082,6.275804,89.99,0.0025255856237722,3.4138762148853798e-16,89.99,22.194,4.739734,89.99,9.2e-16,89.99,1.0759999999999987,0.32040650000000004,2.0912526292874074,8.835543263,684767694.018169,5.333415143335422,215484.05687979909
-14.90997,LPV,C/O,0.108574095,20.298,0.054,18.75,89.99,17.42,89.99,15.653680000000001,89.99,14.45,0.05,13.93,0.03,13.57,0.05,13.33,0.04,14.865,0.044,14.386,0.061,12.433,89.99,8.648,89.99,89.99,89.99,89.99,89.99,89.99,2.89454709172882e-05,1.15781883669153e-16,2.18488133275936e-17,0.75,0.12533,0.0750746983824264,5.0406705903084e-05,1.20976094167402e-16,89.99,1.25,0.214914,89.99,0.0001231118781048,2.22491345972572e-16,89.99,1.66,0.260965,89.99,0.0002187411319185,2.99645386189749e-16,89.99,2.19,0.278455,89.99,0.0004661779622992,3.88481635249343e-16,8.79663786355117e-17,3.6,0.743171,0.0886450277393358,0.0004814465479699,3.2096436531332e-16,7.586755956115621e-17,4.5,1.009682,0.0921497855475444,0.000429237681465,2.2201949041297199e-16,5.76940230579373e-17,5.8,1.391189,0.100322346927969,0.0003021653746964,1.1331201551115e-16,4.19137887655299e-17,8,2.831177,0.136687954220367,0.0003505232084359,3.12223760483315e-16,6.443506732612391e-17,3.368,0.635793,0.081482200363789,0.0003024059246298,1.9645252791026001e-16,5.18994652308287e-17,4.618,1.107319,0.101810028167071,0.0003369014749997,8.365373489481311e-17,89.99,12.082,6.275804,89.99,0.0029051067589472,3.92688126378385e-16,89.99,22.194,4.739734,89.99,8.1e-16,8.3e-16,1.0759999999999987,0.3131339199999994,2.0565246526768735,8.855164683840002,716415022.2534518,5.3358760607529145,216708.55722483748
-14.834577,C,C,0.120262686,19.883,0.052,17.019000000000002,89.99,16.341,89.99,15.784299999999998,89.99,15.6,0.05,15.67,0.04,15.64,0.15,15.11,0.05,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,4.24209724082838e-05,1.69683889633135e-16,3.1884734087997e-17,0.75,0.12533,0.0747823196485591,0.0002482494626194,5.95798710286771e-16,89.99,1.25,0.214914,89.99,0.0003325829312138,6.010534901455329e-16,89.99,1.66,0.260965,89.99,0.0003109785649533,4.25998034182685e-16,89.99,2.19,0.278455,89.99,0.000161641078398,1.34700898665006e-16,3.05011850737921e-17,3.6,0.743171,0.0886450277393358,9.69500588659685e-05,6.46333725773123e-17,1.5536167936927202e-17,4.5,1.009682,0.0935525764246954,6.37819569901597e-05,3.29906674087033e-17,9.89258721721988e-18,5.8,1.391189,0.113896637218225,5.86468508445774e-05,2.1992569066716502e-17,8.22295834540925e-18,8,2.831177,0.137954214734091,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,7.2e-16,89.99,1.0759999999999987,0.28949170000000013,1.9475638288057964,8.918951393399999,829757895.1228763,5.345347940633319,221486.84694559546
-14.91158,LPV,C/O,0.110614012,89.99,89.99,18.75,89.99,17.21,89.99,15.074079999999999,89.99,14.04,0.08,13.53,0.04,13.14,0.04,12.87,0.03,14.837,0.044,14.07,0.047,11.933,89.99,8.123,89.99,23.382,0.181,23.441,21.682,20.213,89.99,89.99,89.99,0.75,0.12533,89.99,5.0406705903084e-05,1.20976094167402e-16,89.99,1.25,0.214914,89.99,0.0001493825802521,2.69968518528064e-16,89.99,1.66,0.260965,89.99,0.0003220553033199,4.4117164838344797e-16,89.99,2.19,0.278455,89.99,0.0006800670592281,5.66722549356828e-16,1.35127278170547e-16,3.6,0.743171,0.0928737043703656,0.0006959019879241,4.63934658616097e-16,1.11517726533595e-16,4.5,1.009682,0.0935525764246972,0.0006378195699015,3.29906674087033e-16,8.44099785123693e-17,5.8,1.391189,0.0989412877056193,0.000461577570361,1.7309158888537899e-16,6.33337147348422e-17,8,2.831177,0.135417990906797,0.0003596804047418,3.20380408024219e-16,6.611839255620921e-17,3.368,0.635793,0.0814822003637907,0.0004045668513326,2.6281952230358003e-16,6.79607234804761e-17,4.618,1.107319,0.0998819439678265,0.0005339528542571,1.3258223495873599e-16,89.99,12.082,6.275804,89.99,0.0047115314755664,6.36865568473426e-16,89.99,22.194,4.739734,89.99,9.2e-16,9.4e-16,1.0759999999999987,0.38184752,2.4090594638057623,8.674221700319999,472304083.3420635,5.334077147108866,215812.77401314743
-14.745103,C,C,0.123526193,20.177,0.037,17.844,89.99,16.882,89.99,16.0642,89.99,15.62,0.04,15.75,0.09,15.64,0.04,15.12,0.1,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,3.23579216840046e-05,1.29431686736018e-16,2.35444866951933e-17,0.75,0.12533,0.0725831823387537,0.0001161149974727,2.7867599393471297e-16,89.99,1.25,0.214914,89.99,0.0002020691230245,3.65185162092538e-16,89.99,1.66,0.260965,89.99,0.0002092813148184,2.86686732627956e-16,89.99,2.19,0.278455,89.99,0.0001586907962247,1.32242330187313e-16,2.94155063851181e-17,3.6,0.743171,0.087226269289884,9.00633458828209e-05,6.00422305885472e-17,1.56334224045445e-17,4.5,1.009682,0.100499359049028,6.37819569901597e-05,3.29906674087033e-17,8.440997851236929e-18,5.8,1.391189,0.0989412877056211,5.81091732841686e-05,2.17909399815632e-17,8.58338860978532e-18,8,2.831177,0.14423072233194,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,4.4e-16,89.99,1.0759999999999987,0.25019420000000003,1.779074766874471,9.0249760484,1059195308.3127263,5.353677292058205,225775.74918477077
-14.69641,C,C/O,0.12148288,19.546,0.052,17.6,89.99,16.82,89.99,15.89748,89.99,15.36,0.04,15.29,0.04,15.19,0.06,15.06,0.07,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,5.78602918006435e-05,2.31441167202574e-16,4.3489338258478305e-17,0.75,0.12533,0.0747823196485591,0.0001453745277933,3.4889886670399598e-16,89.99,1.25,0.214914,89.99,0.0002139439237994,3.8664564542070004e-16,89.99,1.66,0.260965,89.99,0.0002488458802024,3.40884767400557e-16,89.99,2.19,0.278455,89.99,0.0002016284164181,1.68023680348438e-16,3.73745807045275e-17,3.6,0.743171,0.087226269289884,0.0001375777102619,9.17184735079686e-17,2.2046715969121402e-17,4.5,1.009682,0.0935525764246954,9.65378984497308e-05,4.99333957498608e-17,1.31754344117644e-17,5.8,1.391189,0.101699028291126,6.141079177264e-05,2.3029046914740003e-17,8.79472680822932e-18,8,2.831177,0.140475713293021,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,5.2e-16,7.3e-16,1.0759999999999987,0.2690061199999998,1.8578306351235645,8.97422148824,942370078.5085324,5.352429194753296,225127.8349419644
-14.780713,C,C,0.124047094,18.918,0.015,16.89,89.99,16.3,89.99,15.642879999999998,89.99,15.51,0.05,15.47,0.04,15.03,0.07,15.09,0.07,15.522,0.052,15.882,0.161,11.791,89.99,8.75,89.99,19.594,0.005,20.339,19.119,18.773,0.0001031764591602,4.1270583664095e-16,7.14421316947928e-17,0.75,0.12533,0.0693375028560208,0.0002795685519935,6.70964524784584e-16,89.99,1.25,0.214914,89.99,0.0003453822040666,6.24184706144606e-16,89.99,1.66,0.260965,89.99,0.0003531266180425,4.83735093208998e-16,89.99,2.19,0.278455,89.99,0.0001756110094006,1.46342507833909e-16,3.31372690148542e-17,3.6,0.743171,0.0886450277393358,0.0001165596077086,7.77064051390789e-17,1.8678582160810902e-17,4.5,1.009682,0.0935525764246989,0.0001118659307343,5.78616883108713e-17,1.54988418071031e-17,5.8,1.391189,0.103071359462412,5.97371772067809e-05,2.2401441452542802e-17,8.55504608658193e-18,8,2.831177,0.140475713293021,0.0001913889140595,1.7047706121695299e-16,3.57276693644973e-17,3.368,0.635793,0.0826326741440511,7.62413004481942e-05,4.9528778983235705e-17,1.50658244394822e-17,4.618,1.107319,0.115338614641207,0.000608559312174,1.5110726175484599e-16,89.99,12.082,6.275804,89.99,0.0026446128071988,3.57476724411843e-16,89.99,22.194,4.739734,89.99,9.2e-16,89.99,1.0759999999999987,0.3150887200000001,2.0658021258170853,8.84989063344,707767527.8087782,5.335181947187706,216362.4782059589
-14.684196,C,C,0.121201446,19.659,0.025,17.11,89.99,16.47,89.99,16.14,89.99,15.93,0.05,15.88,0.08,16.04,0.09,15.3,0.13,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,21.103,0.011,23.259,19.941,18.881,5.2141151683409e-05,2.08564606733636e-16,3.6938182283238504e-17,0.75,0.12533,0.0708158193818811,0.0002282907511442,5.47897802746088e-16,89.99,1.25,0.214914,89.99,0.0002953248259201,5.33719564915961e-16,89.99,1.66,0.260965,89.99,0.0002333084428578,3.19600606654528e-16,89.99,2.19,0.278455,89.99,0.0001192756355125,9.93963629270994e-17,2.25069534899018e-17,3.6,0.743171,0.088645027739334,7.99002387641988e-05,5.32668258427992e-17,1.3656217371549401e-17,4.5,1.009682,0.0991188635070657,4.41263332316121e-05,2.2823965464626998e-17,6.29622304823845e-18,5.8,1.391189,0.105803080594679,4.9231684619394e-05,1.84618817322728e-17,7.493624717219529e-18,8,2.831177,0.14795354281793,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,6.2e-16,89.99,0.9699999999999989,0.24268999999999996,1.7485980913238308,9.04522238,1109742912.4108343,5.3516813246456705,224740.49063534132
-14.910404,C,C,0.114846488,20.125,0.035,17.64,89.99,16.579,89.99,15.27646,89.99,15.15,0.05,15.32,0.05,15.24,0.07,14.7,0.05,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,3.3945375687114e-05,1.35781502748456e-16,2.4590935357763702e-17,0.75,0.12533,0.0722891208589509,0.0001401161891828,3.36278854038823e-16,89.99,1.25,0.214914,89.99,0.0002671160332153,4.82739819063933e-16,89.99,1.66,0.260965,89.99,0.0003728468301033,5.10749082333381e-16,89.99,2.19,0.278455,89.99,0.0002446536724186,2.03878060348886e-16,4.61654117590726e-17,3.6,0.743171,0.0886450277393358,0.0001338283357109,8.92188904739375e-17,2.18027573142579e-17,4.5,1.009682,0.0949508508082477,9.21929772895831e-05,4.76860227359913e-17,1.27731862717907e-17,5.8,1.391189,0.103071359462415,8.55548623323108e-05,3.2083073374616603e-17,1.19957688959332e-17,8,2.831177,0.137954214734091,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,7.4e-16,89.99,1.0759999999999987,0.3603952399999999,2.2929534602177237,8.72765364248,534138204.8341467,5.327450982930868,212545.0440647452
-14.74656,C,C,0.126424792,19.761,0.024,17.237000000000002,89.99,16.532,89.99,16.01886,89.99,15.63,0.04,15.75,0.07,15.61,0.06,15.02,0.05,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,4.74657797340318e-05,1.89863118936127e-16,3.35500788701399e-17,0.75,0.12533,0.0706682139690198,0.0002030898959355,4.87415750245214e-16,89.99,1.25,0.214914,89.99,0.0002789330377851,5.04095851418994e-16,89.99,1.66,0.260965,89.99,0.0002516114816361,3.4467326251526297e-16,89.99,2.19,0.278455,89.99,0.0001572359102599,1.3102992521664699e-16,2.9145823401572103e-17,3.6,0.743171,0.0872262692898858,9.00633458828209e-05,6.00422305885472e-17,1.51530845598361e-17,4.5,1.009682,0.0977339657752552,6.5568891312286e-05,3.3914943782216903e-17,8.94880291377985e-18,5.8,1.391189,0.101699028291126,6.3715441501997e-05,2.38932905632489e-17,8.93363264838839e-18,8,2.831177,0.137954214734091,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,6.4e-16,89.99,1.0759999999999987,0.25468285999999996,1.7975577838383467,9.01286564372,1030067402.5211883,5.354094170861449,225992.57513095593
-14.886689,C,C,0.114286355,20.412,0.067,17.8,89.99,17.21,89.99,16.85,89.99,16.6,0.05,16.53,0.04,16.2,0.06,15.91,0.16,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,2.60603725263051e-05,1.0424149010522001e-16,2.0213119874669602e-17,0.75,0.12533,0.0769703772657309,0.0001209172654596,2.90201437103164e-16,89.99,1.25,0.214914,89.99,0.0001493825802521,2.69968518528064e-16,89.99,1.66,0.260965,89.99,0.0001213194562435,1.66191035950038e-16,89.99,2.19,0.278455,89.99,6.43504723662467e-05,5.36253936385389e-17,1.21427404882559e-17,3.6,0.743171,0.0886450277393358,4.39084470319107e-05,2.92722980212738e-17,7.03629285961055e-18,4.5,1.009682,0.0935525764246989,3.8080078970498e-05,1.96965925709473e-17,5.197146311734379e-18,5.8,1.391189,0.101699028291126,2.80701476341721e-05,1.05263053628145e-17,4.39891274799227e-18,8,2.831177,0.151644721915041,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,3.4e-16,89.99,0.9499999999999993,0.10879999999999956,1.2846948998311916,9.413622400000001,2591924817.2231855,5.0159090834513105,103731.1239146785
